scenario,animal_id,session_id,session,group,timepoint,abf_file,wmv_file,abf_path,wmv_path,abf_gb,wmv_gb
B,16596,165961,1.0,WT,7m,21809003.abf,Video 9635.wmv,F:\EEG\Baseline_7month\WT\16596_09Aug21_Baseline_7month\21809003.abf,F:\EEG\Baseline_7month\WT\16596_09Aug21_Baseline_7month\Video 9635.wmv,0.134,0.497
B,16596,165962,2.0,WT,7m,21809004.abf,Video 9637.wmv,F:\EEG\Baseline_7month\WT\16596_09Aug21_Baseline_7month\21809004.abf,F:\EEG\Baseline_7month\WT\16596_09Aug21_Baseline_7month\Video 9637.wmv,0.134,0.413
B,16596,165962,2.0,WT,7m,21809005.abf,Video 9647.wmv,F:\EEG\Baseline_7month\WT\16596_09Aug21_Baseline_7month\21809005.abf,F:\EEG\Baseline_7month\WT\16596_09Aug21_Baseline_7month\Video 9647.wmv,0.134,0.478
B,16596,165962,2.0,WT,7m,21809006.abf,Video 9651.wmv,F:\EEG\Baseline_7month\WT\16596_09Aug21_Baseline_7month\21809006.abf,F:\EEG\Baseline_7month\WT\16596_09Aug21_Baseline_7month\Video 9651.wmv,0.134,0.512
B,16596,165962,2.0,WT,7m,21809007.abf,Video 9653.wmv,F:\EEG\Baseline_7month\WT\16596_09Aug21_Baseline_7month\21809007.abf,F:\EEG\Baseline_7month\WT\16596_09Aug21_Baseline_7month\Video 9653.wmv,0.134,0.643
B,16640,166401,1.0,WT,7m,21814013.abf,Video 6748.wmv,F:\EEG\Baseline_7month\WT\16640_14Aug21_Baseline_7month\21814013.abf,F:\EEG\Baseline_7month\WT\16640_14Aug21_Baseline_7month\Video 6748.wmv,0.134,0.962
B,16640,166401,1.0,WT,7m,21814014.abf,Video 6749.wmv,F:\EEG\Baseline_7month\WT\16640_14Aug21_Baseline_7month\21814014.abf,F:\EEG\Baseline_7month\WT\16640_14Aug21_Baseline_7month\Video 6749.wmv,0.134,1.08
B,16640,166401,1.0,WT,7m,21814015.abf,Video 6750.wmv,F:\EEG\Baseline_7month\WT\16640_14Aug21_Baseline_7month\21814015.abf,F:\EEG\Baseline_7month\WT\16640_14Aug21_Baseline_7month\Video 6750.wmv,0.134,1.046
B,16640,166402,2.0,WT,7m,21815000.abf,Video 6751.wmv,F:\EEG\Baseline_7month\WT\16640_14Aug21_Baseline_7month\21815000.abf,F:\EEG\Baseline_7month\WT\16640_14Aug21_Baseline_7month\Video 6751.wmv,0.134,1.085
B,16640,166402,2.0,WT,7m,21815001.abf,Video 6752.wmv,F:\EEG\Baseline_7month\WT\16640_14Aug21_Baseline_7month\21815001.abf,F:\EEG\Baseline_7month\WT\16640_14Aug21_Baseline_7month\Video 6752.wmv,0.134,1.038
B,16640,166402,2.0,WT,7m,21815002.abf,Video 6753.wmv,F:\EEG\Baseline_7month\WT\16640_14Aug21_Baseline_7month\21815002.abf,F:\EEG\Baseline_7month\WT\16640_14Aug21_Baseline_7month\Video 6753.wmv,0.134,1.059
B,16640,166402,2.0,WT,7m,21815003.abf,Video 6754.wmv,F:\EEG\Baseline_7month\WT\16640_14Aug21_Baseline_7month\21815003.abf,F:\EEG\Baseline_7month\WT\16640_14Aug21_Baseline_7month\Video 6754.wmv,0.134,1.111
B,16645,166451,1.0,WT,7m,21818009.abf,Video 6775.wmv,F:\EEG\Baseline_7month\WT\16645_18Aug21_Baseline_7month\21818009.abf,F:\EEG\Baseline_7month\WT\16645_18Aug21_Baseline_7month\Video 6775.wmv,0.134,0.73
B,16645,166451,1.0,WT,7m,21818010.abf,Video 6776.wmv,F:\EEG\Baseline_7month\WT\16645_18Aug21_Baseline_7month\21818010.abf,F:\EEG\Baseline_7month\WT\16645_18Aug21_Baseline_7month\Video 6776.wmv,0.134,0.799
B,16645,166452,2.0,WT,7m,21819002.abf,Video 6777.wmv,F:\EEG\Baseline_7month\WT\16645_18Aug21_Baseline_7month\21819002.abf,F:\EEG\Baseline_7month\WT\16645_18Aug21_Baseline_7month\Video 6777.wmv,0.134,0.792
B,16645,166452,2.0,WT,7m,21819003.abf,Video 6778.wmv,F:\EEG\Baseline_7month\WT\16645_18Aug21_Baseline_7month\21819003.abf,F:\EEG\Baseline_7month\WT\16645_18Aug21_Baseline_7month\Video 6778.wmv,0.134,0.856
B,16645,166452,2.0,WT,7m,21819004.abf,Video 6779.wmv,F:\EEG\Baseline_7month\WT\16645_18Aug21_Baseline_7month\21819004.abf,F:\EEG\Baseline_7month\WT\16645_18Aug21_Baseline_7month\Video 6779.wmv,0.134,0.815
B,16653,166531,1.0,WT,7m,21819008.abf,Video 6787.wmv,F:\EEG\Baseline_7month\WT\16653_19Aug21_Baseline_7month\21819008.abf,F:\EEG\Baseline_7month\WT\16653_19Aug21_Baseline_7month\Video 6787.wmv,0.134,0.793
B,16653,166531,1.0,WT,7m,21819009.abf,Video 6788.wmv,F:\EEG\Baseline_7month\WT\16653_19Aug21_Baseline_7month\21819009.abf,F:\EEG\Baseline_7month\WT\16653_19Aug21_Baseline_7month\Video 6788.wmv,0.134,0.876
B,16653,166531,1.0,WT,7m,21819010.abf,Video 6789.wmv,F:\EEG\Baseline_7month\WT\16653_19Aug21_Baseline_7month\21819010.abf,F:\EEG\Baseline_7month\WT\16653_19Aug21_Baseline_7month\Video 6789.wmv,0.134,0.892
B,16653,166531,1.0,WT,7m,21819011.abf,Video 6790.wmv,F:\EEG\Baseline_7month\WT\16653_19Aug21_Baseline_7month\21819011.abf,F:\EEG\Baseline_7month\WT\16653_19Aug21_Baseline_7month\Video 6790.wmv,0.134,0.861
B,16653,166532,2.0,WT,7m,21820000.abf,Video 6791.wmv,F:\EEG\Baseline_7month\WT\16653_19Aug21_Baseline_7month\21820000.abf,F:\EEG\Baseline_7month\WT\16653_19Aug21_Baseline_7month\Video 6791.wmv,0.134,0.812
B,16653,166532,2.0,WT,7m,21820001.abf,Video 6792.wmv,F:\EEG\Baseline_7month\WT\16653_19Aug21_Baseline_7month\21820001.abf,F:\EEG\Baseline_7month\WT\16653_19Aug21_Baseline_7month\Video 6792.wmv,0.134,0.8
B,16653,166532,2.0,WT,7m,21820002.abf,Video 6793.wmv,F:\EEG\Baseline_7month\WT\16653_19Aug21_Baseline_7month\21820002.abf,F:\EEG\Baseline_7month\WT\16653_19Aug21_Baseline_7month\Video 6793.wmv,0.134,0.785
B,16653,166532,2.0,WT,7m,21820003.abf,Video 6794.wmv,F:\EEG\Baseline_7month\WT\16653_19Aug21_Baseline_7month\21820003.abf,F:\EEG\Baseline_7month\WT\16653_19Aug21_Baseline_7month\Video 6794.wmv,0.134,0.558
B,16657,166571,1.0,WT,7m,21830002.abf,Video 6836.wmv,F:\EEG\Baseline_7month\WT\16657_30Aug21_Baseline_7month\21830002.abf,F:\EEG\Baseline_7month\WT\16657_30Aug21_Baseline_7month\Video 6836.wmv,0.134,0.458
B,16657,166571,1.0,WT,7m,21830003.abf,Video 6837.wmv,F:\EEG\Baseline_7month\WT\16657_30Aug21_Baseline_7month\21830003.abf,F:\EEG\Baseline_7month\WT\16657_30Aug21_Baseline_7month\Video 6837.wmv,0.134,0.797
B,16657,166572,2.0,WT,7m,21830004.abf,Video 6838.wmv,F:\EEG\Baseline_7month\WT\16657_30Aug21_Baseline_7month\21830004.abf,F:\EEG\Baseline_7month\WT\16657_30Aug21_Baseline_7month\Video 6838.wmv,0.134,0.885
B,16657,166572,2.0,WT,7m,21830005.abf,Video 6839.wmv,F:\EEG\Baseline_7month\WT\16657_30Aug21_Baseline_7month\21830005.abf,F:\EEG\Baseline_7month\WT\16657_30Aug21_Baseline_7month\Video 6839.wmv,0.134,0.959
B,16657,166572,2.0,WT,7m,21830006.abf,Video 6840.wmv,F:\EEG\Baseline_7month\WT\16657_30Aug21_Baseline_7month\21830006.abf,F:\EEG\Baseline_7month\WT\16657_30Aug21_Baseline_7month\Video 6840.wmv,0.134,0.962
B,16658,166581,1.0,WT,7m,21831003.abf,Video 6848.wmv,F:\EEG\Baseline_7month\WT\16658_31Aug21_Baseline_7month\21831003.abf,F:\EEG\Baseline_7month\WT\16658_31Aug21_Baseline_7month\Video 6848.wmv,0.134,0.65
B,16658,166581,1.0,WT,7m,21831004.abf,Video 6849.wmv,F:\EEG\Baseline_7month\WT\16658_31Aug21_Baseline_7month\21831004.abf,F:\EEG\Baseline_7month\WT\16658_31Aug21_Baseline_7month\Video 6849.wmv,0.134,1.127
B,16658,166581,1.0,WT,7m,21831005.abf,Video 6850.wmv,F:\EEG\Baseline_7month\WT\16658_31Aug21_Baseline_7month\21831005.abf,F:\EEG\Baseline_7month\WT\16658_31Aug21_Baseline_7month\Video 6850.wmv,0.134,1.159
B,16658,166581,1.0,WT,7m,21831006.abf,Video 6851.wmv,F:\EEG\Baseline_7month\WT\16658_31Aug21_Baseline_7month\21831006.abf,F:\EEG\Baseline_7month\WT\16658_31Aug21_Baseline_7month\Video 6851.wmv,0.134,1.163
B,16658,166582,2.0,WT,7m,21831007.abf,Video 6852.wmv,F:\EEG\Baseline_7month\WT\16658_31Aug21_Baseline_7month\21831007.abf,F:\EEG\Baseline_7month\WT\16658_31Aug21_Baseline_7month\Video 6852.wmv,0.134,1.138
B,16658,166582,2.0,WT,7m,21831008.abf,Video 6853.wmv,F:\EEG\Baseline_7month\WT\16658_31Aug21_Baseline_7month\21831008.abf,F:\EEG\Baseline_7month\WT\16658_31Aug21_Baseline_7month\Video 6853.wmv,0.134,1.128
B,16658,166582,2.0,WT,7m,21831009.abf,Video 6854.wmv,F:\EEG\Baseline_7month\WT\16658_31Aug21_Baseline_7month\21831009.abf,F:\EEG\Baseline_7month\WT\16658_31Aug21_Baseline_7month\Video 6854.wmv,0.134,1.163
B,16658,166582,2.0,WT,7m,21901000.abf,Video 6855.wmv,F:\EEG\Baseline_7month\WT\16658_31Aug21_Baseline_7month\21901000.abf,F:\EEG\Baseline_7month\WT\16658_31Aug21_Baseline_7month\Video 6855.wmv,0.134,1.112
B,16658,166582,2.0,WT,7m,21901001.abf,Video 6856.wmv,F:\EEG\Baseline_7month\WT\16658_31Aug21_Baseline_7month\21901001.abf,F:\EEG\Baseline_7month\WT\16658_31Aug21_Baseline_7month\Video 6856.wmv,0.134,0.487
B,16595,165951,1.0,KO,7m,21810007.abf,Video 6696.wmv,F:\EEG\Baseline_7month\KO\16595_10Aug21_Baseline_7month\21810007.abf,F:\EEG\Baseline_7month\KO\16595_10Aug21_Baseline_7month\Video 6696.wmv,0.134,0.415
B,16595,165951,1.0,KO,7m,21810008.abf,Video 6699.wmv,F:\EEG\Baseline_7month\KO\16595_10Aug21_Baseline_7month\21810008.abf,F:\EEG\Baseline_7month\KO\16595_10Aug21_Baseline_7month\Video 6699.wmv,0.134,0.461
B,16595,165951,1.0,KO,7m,21810010.abf,Video 6700.wmv,F:\EEG\Baseline_7month\KO\16595_10Aug21_Baseline_7month\21810010.abf,F:\EEG\Baseline_7month\KO\16595_10Aug21_Baseline_7month\Video 6700.wmv,0.134,0.488
B,16595,165951,1.0,KO,7m,21810011.abf,Video 6701.wmv,F:\EEG\Baseline_7month\KO\16595_10Aug21_Baseline_7month\21810011.abf,F:\EEG\Baseline_7month\KO\16595_10Aug21_Baseline_7month\Video 6701.wmv,0.134,0.494
B,16595,165952,2.0,KO,7m,21810012.abf,Video 6702.wmv,F:\EEG\Baseline_7month\KO\16595_10Aug21_Baseline_7month\21810012.abf,F:\EEG\Baseline_7month\KO\16595_10Aug21_Baseline_7month\Video 6702.wmv,0.134,0.541
B,16595,165952,2.0,KO,7m,21810013.abf,Video 6703.wmv,F:\EEG\Baseline_7month\KO\16595_10Aug21_Baseline_7month\21810013.abf,F:\EEG\Baseline_7month\KO\16595_10Aug21_Baseline_7month\Video 6703.wmv,0.134,0.506
B,16595,165952,2.0,KO,7m,21811000.abf,Video 6704.wmv,F:\EEG\Baseline_7month\KO\16595_10Aug21_Baseline_7month\21811000.abf,F:\EEG\Baseline_7month\KO\16595_10Aug21_Baseline_7month\Video 6704.wmv,0.134,0.489
B,16595,165952,2.0,KO,7m,21811001.abf,Video 6705.wmv,F:\EEG\Baseline_7month\KO\16595_10Aug21_Baseline_7month\21811001.abf,F:\EEG\Baseline_7month\KO\16595_10Aug21_Baseline_7month\Video 6705.wmv,0.134,0.484
B,16595,165952,2.0,KO,7m,21811002.abf,Video 6706.wmv,F:\EEG\Baseline_7month\KO\16595_10Aug21_Baseline_7month\21811002.abf,F:\EEG\Baseline_7month\KO\16595_10Aug21_Baseline_7month\Video 6706.wmv,0.134,0.46
B,16597,165971,1.0,KO,7m,21809002.abf,Video 6684.wmv,F:\EEG\Baseline_7month\KO\16597_09Aug21_Baseline_7month\21809002.abf,F:\EEG\Baseline_7month\KO\16597_09Aug21_Baseline_7month\Video 6684.wmv,0.134,0.395
B,16597,165971,1.0,KO,7m,21809003.abf,Video 6686.wmv,F:\EEG\Baseline_7month\KO\16597_09Aug21_Baseline_7month\21809003.abf,F:\EEG\Baseline_7month\KO\16597_09Aug21_Baseline_7month\Video 6686.wmv,0.134,0.458
B,16597,165971,1.0,KO,7m,21809004.abf,Video 6687.wmv,F:\EEG\Baseline_7month\KO\16597_09Aug21_Baseline_7month\21809004.abf,F:\EEG\Baseline_7month\KO\16597_09Aug21_Baseline_7month\Video 6687.wmv,0.134,1.022
B,16597,165971,1.0,KO,7m,21809005.abf,Video 6688.wmv,F:\EEG\Baseline_7month\KO\16597_09Aug21_Baseline_7month\21809005.abf,F:\EEG\Baseline_7month\KO\16597_09Aug21_Baseline_7month\Video 6688.wmv,0.134,1.172
B,16597,165971,1.0,KO,7m,21809006.abf,Video 6689.wmv,F:\EEG\Baseline_7month\KO\16597_09Aug21_Baseline_7month\21809006.abf,F:\EEG\Baseline_7month\KO\16597_09Aug21_Baseline_7month\Video 6689.wmv,0.134,1.295
B,16597,165972,2.0,KO,7m,21809007.abf,Video 6690.wmv,F:\EEG\Baseline_7month\KO\16597_09Aug21_Baseline_7month\21809007.abf,F:\EEG\Baseline_7month\KO\16597_09Aug21_Baseline_7month\Video 6690.wmv,0.134,1.314
B,16597,165972,2.0,KO,7m,21810000.abf,Video 6691.wmv,F:\EEG\Baseline_7month\KO\16597_09Aug21_Baseline_7month\21810000.abf,F:\EEG\Baseline_7month\KO\16597_09Aug21_Baseline_7month\Video 6691.wmv,0.134,1.253
B,16597,165972,2.0,KO,7m,21810001.abf,Video 6692.wmv,F:\EEG\Baseline_7month\KO\16597_09Aug21_Baseline_7month\21810001.abf,F:\EEG\Baseline_7month\KO\16597_09Aug21_Baseline_7month\Video 6692.wmv,0.134,1.231
B,16597,165972,2.0,KO,7m,21810002.abf,Video 6693.wmv,F:\EEG\Baseline_7month\KO\16597_09Aug21_Baseline_7month\21810002.abf,F:\EEG\Baseline_7month\KO\16597_09Aug21_Baseline_7month\Video 6693.wmv,0.134,0.928
B,16597,165972,2.0,KO,7m,21810003.abf,Video 6694.wmv,F:\EEG\Baseline_7month\KO\16597_09Aug21_Baseline_7month\21810003.abf,F:\EEG\Baseline_7month\KO\16597_09Aug21_Baseline_7month\Video 6694.wmv,0.134,0.548
B,16598,165981,1.0,KO,7m,21811012.abf,Video 9684.wmv,F:\EEG\Baseline_7month\KO\16598_11Aug21_Baseline_7month\21811012.abf,F:\EEG\Baseline_7month\KO\16598_11Aug21_Baseline_7month\Video 9684.wmv,0.134,0.457
B,16598,165981,1.0,KO,7m,21811013.abf,Video 9694.wmv,F:\EEG\Baseline_7month\KO\16598_11Aug21_Baseline_7month\21811013.abf,F:\EEG\Baseline_7month\KO\16598_11Aug21_Baseline_7month\Video 9694.wmv,0.134,0.522
B,16598,165982,2.0,KO,7m,21812000.abf,Video 9696.wmv,F:\EEG\Baseline_7month\KO\16598_11Aug21_Baseline_7month\21812000.abf,F:\EEG\Baseline_7month\KO\16598_11Aug21_Baseline_7month\Video 9696.wmv,0.134,0.632
B,16598,165982,2.0,KO,7m,21812001.abf,Video 9698.wmv,F:\EEG\Baseline_7month\KO\16598_11Aug21_Baseline_7month\21812001.abf,F:\EEG\Baseline_7month\KO\16598_11Aug21_Baseline_7month\Video 9698.wmv,0.134,0.612
B,16600,166001,1.0,KO,7m,21811009.abf,Video 6710.wmv,F:\EEG\Baseline_7month\KO\16600_11Aug21_Baseline_7month (switched to 16598)\21811009.abf,F:\EEG\Baseline_7month\KO\16600_11Aug21_Baseline_7month (switched to 16598)\Video 6710.wmv,0.134,0.647
B,16600,166001,1.0,KO,7m,21811010.abf,Video 6711.wmv,F:\EEG\Baseline_7month\KO\16600_11Aug21_Baseline_7month (switched to 16598)\21811010.abf,F:\EEG\Baseline_7month\KO\16600_11Aug21_Baseline_7month (switched to 16598)\Video 6711.wmv,0.134,0.739
B,16600,166001,1.0,KO,7m,21811011.abf,Video 6712.wmv,F:\EEG\Baseline_7month\KO\16600_11Aug21_Baseline_7month (switched to 16598)\21811011.abf,F:\EEG\Baseline_7month\KO\16600_11Aug21_Baseline_7month (switched to 16598)\Video 6712.wmv,0.134,0.723
B,16600,166001,1.0,KO,7m,21811012.abf,Video 6713.wmv,F:\EEG\Baseline_7month\KO\16600_11Aug21_Baseline_7month (switched to 16598)\21811012.abf,F:\EEG\Baseline_7month\KO\16600_11Aug21_Baseline_7month (switched to 16598)\Video 6713.wmv,0.134,0.732
B,16600,166002,2.0,KO,7m,21812000.abf,Video 6714.wmv,F:\EEG\Baseline_7month\KO\16600_11Aug21_Baseline_7month (switched to 16598)\21812000.abf,F:\EEG\Baseline_7month\KO\16600_11Aug21_Baseline_7month (switched to 16598)\Video 6714.wmv,0.134,0.75
B,16600,166002,2.0,KO,7m,21812001.abf,Video 6715.wmv,F:\EEG\Baseline_7month\KO\16600_11Aug21_Baseline_7month (switched to 16598)\21812001.abf,F:\EEG\Baseline_7month\KO\16600_11Aug21_Baseline_7month (switched to 16598)\Video 6715.wmv,0.134,0.765
B,16600,166002,2.0,KO,7m,21812002.abf,Video 6716.wmv,F:\EEG\Baseline_7month\KO\16600_11Aug21_Baseline_7month (switched to 16598)\21812002.abf,F:\EEG\Baseline_7month\KO\16600_11Aug21_Baseline_7month (switched to 16598)\Video 6716.wmv,0.134,0.762
B,16600,166002,2.0,KO,7m,21812003.abf,Video 6717.wmv,F:\EEG\Baseline_7month\KO\16600_11Aug21_Baseline_7month (switched to 16598)\21812003.abf,F:\EEG\Baseline_7month\KO\16600_11Aug21_Baseline_7month (switched to 16598)\Video 6717.wmv,0.134,0.686
B,16600,166002,2.0,KO,7m,21812004.abf,Video 6718.wmv,F:\EEG\Baseline_7month\KO\16600_11Aug21_Baseline_7month (switched to 16598)\21812004.abf,F:\EEG\Baseline_7month\KO\16600_11Aug21_Baseline_7month (switched to 16598)\Video 6718.wmv,0.134,0.474
B,16638,166381,1.0,KO,7m,21816001.abf,Video 6756.wmv,F:\EEG\Baseline_7month\KO\16638_16Aug21_Baseline_7month\21816001.abf,F:\EEG\Baseline_7month\KO\16638_16Aug21_Baseline_7month\Video 6756.wmv,0.134,0.974
B,16638,166381,1.0,KO,7m,21816002.abf,Video 6757.wmv,F:\EEG\Baseline_7month\KO\16638_16Aug21_Baseline_7month\21816002.abf,F:\EEG\Baseline_7month\KO\16638_16Aug21_Baseline_7month\Video 6757.wmv,0.134,1.188
B,16638,166382,2.0,KO,7m,21816003.abf,Video 6758.wmv,F:\EEG\Baseline_7month\KO\16638_16Aug21_Baseline_7month\21816003.abf,F:\EEG\Baseline_7month\KO\16638_16Aug21_Baseline_7month\Video 6758.wmv,0.134,1.185
B,16638,166382,2.0,KO,7m,21816004.abf,Video 6760.wmv,F:\EEG\Baseline_7month\KO\16638_16Aug21_Baseline_7month\21816004.abf,F:\EEG\Baseline_7month\KO\16638_16Aug21_Baseline_7month\Video 6760.wmv,0.134,0.392
B,16644,166441,1.0,KO,7m,21817013.abf,Video 6764.wmv,F:\EEG\Baseline_7month\KO\16644_17Aug21_Baseline_7month\21817013.abf,F:\EEG\Baseline_7month\KO\16644_17Aug21_Baseline_7month\Video 6764.wmv,0.134,0.919
B,16644,166441,1.0,KO,7m,21817014.abf,Video 6765.wmv,F:\EEG\Baseline_7month\KO\16644_17Aug21_Baseline_7month\21817014.abf,F:\EEG\Baseline_7month\KO\16644_17Aug21_Baseline_7month\Video 6765.wmv,0.134,0.973
B,16644,166441,1.0,KO,7m,21817015.abf,Video 6766.wmv,F:\EEG\Baseline_7month\KO\16644_17Aug21_Baseline_7month\21817015.abf,F:\EEG\Baseline_7month\KO\16644_17Aug21_Baseline_7month\Video 6766.wmv,0.134,0.938
B,16644,166441,1.0,KO,7m,21817016.abf,Video 6767.wmv,F:\EEG\Baseline_7month\KO\16644_17Aug21_Baseline_7month\21817016.abf,F:\EEG\Baseline_7month\KO\16644_17Aug21_Baseline_7month\Video 6767.wmv,0.134,1.001
B,16644,166442,2.0,KO,7m,21818000.abf,Video 6768.wmv,F:\EEG\Baseline_7month\KO\16644_17Aug21_Baseline_7month\21818000.abf,F:\EEG\Baseline_7month\KO\16644_17Aug21_Baseline_7month\Video 6768.wmv,0.134,1.071
B,16644,166442,2.0,KO,7m,21818001.abf,Video 6769.wmv,F:\EEG\Baseline_7month\KO\16644_17Aug21_Baseline_7month\21818001.abf,F:\EEG\Baseline_7month\KO\16644_17Aug21_Baseline_7month\Video 6769.wmv,0.134,1.017
B,16644,166442,2.0,KO,7m,21818002.abf,Video 6770.wmv,F:\EEG\Baseline_7month\KO\16644_17Aug21_Baseline_7month\21818002.abf,F:\EEG\Baseline_7month\KO\16644_17Aug21_Baseline_7month\Video 6770.wmv,0.134,0.905
